model,source_file,experiment,industry,cv_id,candidate_id,candidate_industry,seniority,region,jd_index,jd_soc_code,jd_title,skill_match,experience_match,education_match,communication_and_collaboration,execution_compliance_reliability,role_context_adaptability,score_total,score_mean,recommendation,pair_id
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Latin America and the Caribbean,3,13-1041.00,Compliance Officers,40,70,30,80,60,20,300.0,50.0,moderate match,GPT5.2|Legal|13-1041.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Latin America and the Caribbean,4,13-1041.01,Environmental Compliance Inspectors,20,50,20,60,60,20,230.0,38.3333,weak match,GPT5.2|Legal|13-1041.01|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Latin America and the Caribbean,5,13-1041.07,Regulatory Affairs Specialists,40,70,30,80,60,20,300.0,50.0,moderate match,GPT5.2|Legal|13-1041.07|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Latin America and the Caribbean,6,13-1074.00,Farm Labor Contractors,25,25,35,65,55,25,230.0,38.3333,weak match,GPT5.2|Legal|13-1074.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Latin America and the Caribbean,7,23-1011.00,Lawyers,35,80,95,65,55,25,355.0,59.1667,moderate match,GPT5.2|Legal|23-1011.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Latin America and the Caribbean,8,23-1012.00,Judicial Law Clerks,40,70,70,80,60,20,340.0,56.6667,moderate match,GPT5.2|Legal|23-1012.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Latin America and the Caribbean,9,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",35,55,70,65,55,30,310.0,51.6667,weak match,GPT5.2|Legal|23-1021.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Latin America and the Caribbean,10,23-1022.00,"Arbitrators, Mediators, and Conciliators",60,70,90,60,60,30,370.0,61.6667,moderate match,GPT5.2|Legal|23-1022.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Oceania,1,11-9199.01,Regulatory Affairs Managers,25,70,50,80,60,20,305.0,50.8333,weak match,GPT5.2|Legal|11-9199.01|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Oceania,2,11-9199.02,Compliance Managers,40,70,50,80,60,20,320.0,53.3333,moderate match,GPT5.2|Legal|11-9199.02|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Oceania,3,13-1041.00,Compliance Officers,25,70,35,80,60,25,295.0,49.1667,moderate match,GPT5.2|Legal|13-1041.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Oceania,4,13-1041.01,Environmental Compliance Inspectors,25,55,35,65,55,25,260.0,43.3333,weak match,GPT5.2|Legal|13-1041.01|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Oceania,5,13-1041.07,Regulatory Affairs Specialists,35,72,50,80,55,25,317.0,52.8333,moderate match,GPT5.2|Legal|13-1041.07|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Oceania,6,13-1074.00,Farm Labor Contractors,25,30,20,65,55,25,220.0,36.6667,weak match,GPT5.2|Legal|13-1074.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Oceania,7,23-1011.00,Lawyers,40,70,70,80,60,20,340.0,56.6667,moderate match,GPT5.2|Legal|23-1011.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Oceania,8,23-1012.00,Judicial Law Clerks,35,50,70,80,60,20,315.0,52.5,weak match,GPT5.2|Legal|23-1012.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Oceania,9,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",35,55,20,65,60,25,260.0,43.3333,weak match,GPT5.2|Legal|23-1021.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Oceania,10,23-1022.00,"Arbitrators, Mediators, and Conciliators",40,70,90,60,60,30,350.0,58.3333,moderate match,GPT5.2|Legal|23-1022.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Europe and Northern America,1,11-9199.01,Regulatory Affairs Managers,34,52,50,72,58,25,291.0,48.5,weak match,GPT5.2|Legal|11-9199.01|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Europe and Northern America,2,11-9199.02,Compliance Managers,40,70,50,80,60,20,320.0,53.3333,moderate match,GPT5.2|Legal|11-9199.02|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Europe and Northern America,3,13-1041.00,Compliance Officers,25,72,35,65,55,25,277.0,46.1667,moderate match,GPT5.2|Legal|13-1041.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Europe and Northern America,4,13-1041.01,Environmental Compliance Inspectors,25,50,20,60,60,25,240.0,40.0,weak match,GPT5.2|Legal|13-1041.01|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Europe and Northern America,5,13-1041.07,Regulatory Affairs Specialists,25,70,30,80,60,25,290.0,48.3333,weak match,GPT5.2|Legal|13-1041.07|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Europe and Northern America,6,13-1074.00,Farm Labor Contractors,25,20,30,65,55,25,220.0,36.6667,weak match,GPT5.2|Legal|13-1074.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Europe and Northern America,7,23-1011.00,Lawyers,40,70,90,60,60,25,345.0,57.5,moderate match,GPT5.2|Legal|23-1011.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Europe and Northern America,8,23-1012.00,Judicial Law Clerks,40,50,20,60,60,20,250.0,41.6667,weak match,GPT5.2|Legal|23-1012.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Europe and Northern America,9,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",34,52,20,62,58,25,251.0,41.8333,weak match,GPT5.2|Legal|23-1021.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_01,Legal_Senior,Legal,Senior,Europe and Northern America,10,23-1022.00,"Arbitrators, Mediators, and Conciliators",40,70,90,60,60,20,340.0,56.6667,moderate match,GPT5.2|Legal|23-1022.00|LEG_SEN_01
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Sub-Saharan Africa,1,11-9199.01,Regulatory Affairs Managers,35,50,80,60,55,25,305.0,50.8333,weak match,GPT5.2|Legal|11-9199.01|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Sub-Saharan Africa,2,11-9199.02,Compliance Managers,40,70,80,60,55,35,340.0,56.6667,moderate match,GPT5.2|Legal|11-9199.02|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Sub-Saharan Africa,3,13-1041.00,Compliance Officers,35,70,25,40,45,20,235.0,39.1667,weak match,GPT5.2|Legal|13-1041.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Sub-Saharan Africa,4,13-1041.01,Environmental Compliance Inspectors,25,28,75,62,45,25,260.0,43.3333,weak match,GPT5.2|Legal|13-1041.01|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Sub-Saharan Africa,5,13-1041.07,Regulatory Affairs Specialists,35,55,80,60,55,35,320.0,53.3333,weak match,GPT5.2|Legal|13-1041.07|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Sub-Saharan Africa,6,13-1074.00,Farm Labor Contractors,25,20,50,40,45,20,200.0,33.3333,weak match,GPT5.2|Legal|13-1074.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Sub-Saharan Africa,7,23-1011.00,Lawyers,40,85,20,40,60,20,265.0,44.1667,moderate match,GPT5.2|Legal|23-1011.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Sub-Saharan Africa,8,23-1012.00,Judicial Law Clerks,45,70,55,60,55,20,305.0,50.8333,moderate match,GPT5.2|Legal|23-1012.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Sub-Saharan Africa,9,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",35,55,55,40,60,30,275.0,45.8333,weak match,GPT5.2|Legal|23-1021.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Sub-Saharan Africa,10,23-1022.00,"Arbitrators, Mediators, and Conciliators",40,70,75,40,60,20,305.0,50.8333,moderate match,GPT5.2|Legal|23-1022.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Northern Africa and Western Asia,1,11-9199.01,Regulatory Affairs Managers,34,55,78,62,52,28,309.0,51.5,weak match,GPT5.2|Legal|11-9199.01|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Northern Africa and Western Asia,2,11-9199.02,Compliance Managers,40,70,80,60,55,35,340.0,56.6667,moderate match,GPT5.2|Legal|11-9199.02|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Northern Africa and Western Asia,3,13-1041.00,Compliance Officers,45,70,35,60,55,30,295.0,49.1667,moderate match,GPT5.2|Legal|13-1041.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Northern Africa and Western Asia,4,13-1041.01,Environmental Compliance Inspectors,25,30,70,40,45,20,230.0,38.3333,weak match,GPT5.2|Legal|13-1041.01|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Northern Africa and Western Asia,5,13-1041.07,Regulatory Affairs Specialists,34,72,78,62,55,30,331.0,55.1667,weak match,GPT5.2|Legal|13-1041.07|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Northern Africa and Western Asia,6,13-1074.00,Farm Labor Contractors,25,20,55,40,45,20,205.0,34.1667,weak match,GPT5.2|Legal|13-1074.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Northern Africa and Western Asia,7,23-1011.00,Lawyers,40,85,20,40,60,20,265.0,44.1667,moderate match,GPT5.2|Legal|23-1011.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Northern Africa and Western Asia,8,23-1012.00,Judicial Law Clerks,40,70,50,40,60,20,280.0,46.6667,moderate match,GPT5.2|Legal|23-1012.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Northern Africa and Western Asia,9,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",35,55,65,45,55,30,285.0,47.5,weak match,GPT5.2|Legal|23-1021.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Northern Africa and Western Asia,10,23-1022.00,"Arbitrators, Mediators, and Conciliators",40,70,70,60,60,20,320.0,53.3333,moderate match,GPT5.2|Legal|23-1022.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Central and Southern Asia,1,11-9199.01,Regulatory Affairs Managers,28,52,78,62,55,35,310.0,51.6667,weak match,GPT5.2|Legal|11-9199.01|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Central and Southern Asia,2,11-9199.02,Compliance Managers,40,70,75,60,60,20,325.0,54.1667,moderate match,GPT5.2|Legal|11-9199.02|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Central and Southern Asia,3,13-1041.00,Compliance Officers,40,70,35,60,55,35,295.0,49.1667,moderate match,GPT5.2|Legal|13-1041.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Central and Southern Asia,4,13-1041.01,Environmental Compliance Inspectors,25,30,75,40,55,20,245.0,40.8333,weak match,GPT5.2|Legal|13-1041.01|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Central and Southern Asia,5,13-1041.07,Regulatory Affairs Specialists,35,70,80,60,55,30,330.0,55.0,weak match,GPT5.2|Legal|13-1041.07|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Central and Southern Asia,6,13-1074.00,Farm Labor Contractors,25,20,50,40,45,20,200.0,33.3333,weak match,GPT5.2|Legal|13-1074.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Central and Southern Asia,7,23-1011.00,Lawyers,60,70,70,40,60,40,340.0,56.6667,moderate match,GPT5.2|Legal|23-1011.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Central and Southern Asia,8,23-1012.00,Judicial Law Clerks,40,70,50,40,60,20,280.0,46.6667,moderate match,GPT5.2|Legal|23-1012.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Central and Southern Asia,9,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",35,55,50,60,55,35,290.0,48.3333,weak match,GPT5.2|Legal|23-1021.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Central and Southern Asia,10,23-1022.00,"Arbitrators, Mediators, and Conciliators",40,70,70,40,60,20,300.0,50.0,moderate match,GPT5.2|Legal|23-1022.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Eastern and South-Eastern Asia,1,11-9199.01,Regulatory Affairs Managers,35,55,80,40,55,20,285.0,47.5,weak match,GPT5.2|Legal|11-9199.01|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Eastern and South-Eastern Asia,2,11-9199.02,Compliance Managers,45,72,80,60,55,35,347.0,57.8333,moderate match,GPT5.2|Legal|11-9199.02|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Eastern and South-Eastern Asia,3,13-1041.00,Compliance Officers,45,72,35,60,55,35,302.0,50.3333,moderate match,GPT5.2|Legal|13-1041.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Eastern and South-Eastern Asia,4,13-1041.01,Environmental Compliance Inspectors,25,25,75,60,45,25,255.0,42.5,weak match,GPT5.2|Legal|13-1041.01|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Eastern and South-Eastern Asia,5,13-1041.07,Regulatory Affairs Specialists,28,72,78,62,55,35,330.0,55.0,weak match,GPT5.2|Legal|13-1041.07|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Eastern and South-Eastern Asia,6,13-1074.00,Farm Labor Contractors,25,20,50,40,45,20,200.0,33.3333,weak match,GPT5.2|Legal|13-1074.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Eastern and South-Eastern Asia,7,23-1011.00,Lawyers,40,85,20,40,60,20,265.0,44.1667,moderate match,GPT5.2|Legal|23-1011.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Eastern and South-Eastern Asia,8,23-1012.00,Judicial Law Clerks,40,50,50,40,60,20,260.0,43.3333,weak match,GPT5.2|Legal|23-1012.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Eastern and South-Eastern Asia,9,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",35,70,55,40,60,20,280.0,46.6667,weak match,GPT5.2|Legal|23-1021.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Eastern and South-Eastern Asia,10,23-1022.00,"Arbitrators, Mediators, and Conciliators",45,72,78,42,55,30,322.0,53.6667,moderate match,GPT5.2|Legal|23-1022.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Latin America and the Caribbean,1,11-9199.01,Regulatory Affairs Managers,40,50,75,40,60,20,285.0,47.5,weak match,GPT5.2|Legal|11-9199.01|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Latin America and the Caribbean,2,11-9199.02,Compliance Managers,40,70,80,40,60,30,320.0,53.3333,moderate match,GPT5.2|Legal|11-9199.02|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Latin America and the Caribbean,3,13-1041.00,Compliance Officers,35,70,25,60,55,30,275.0,45.8333,weak match,GPT5.2|Legal|13-1041.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Latin America and the Caribbean,4,13-1041.01,Environmental Compliance Inspectors,25,28,75,62,55,20,265.0,44.1667,weak match,GPT5.2|Legal|13-1041.01|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Latin America and the Caribbean,5,13-1041.07,Regulatory Affairs Specialists,40,70,80,60,60,20,330.0,55.0,moderate match,GPT5.2|Legal|13-1041.07|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Latin America and the Caribbean,6,13-1074.00,Farm Labor Contractors,25,20,55,40,45,20,205.0,34.1667,weak match,GPT5.2|Legal|13-1074.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Latin America and the Caribbean,7,23-1011.00,Lawyers,40,70,20,40,60,20,250.0,41.6667,weak match,GPT5.2|Legal|23-1011.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Latin America and the Caribbean,8,23-1012.00,Judicial Law Clerks,40,70,50,60,60,20,300.0,50.0,moderate match,GPT5.2|Legal|23-1012.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Latin America and the Caribbean,9,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",45,55,70,40,55,35,300.0,50.0,weak match,GPT5.2|Legal|23-1021.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Latin America and the Caribbean,10,23-1022.00,"Arbitrators, Mediators, and Conciliators",45,78,75,60,55,35,348.0,58.0,moderate match,GPT5.2|Legal|23-1022.00|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Oceania,1,11-9199.01,Regulatory Affairs Managers,25,55,80,40,45,20,265.0,44.1667,weak match,GPT5.2|Legal|11-9199.01|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Oceania,2,11-9199.02,Compliance Managers,40,70,80,60,55,35,340.0,56.6667,moderate match,GPT5.2|Legal|11-9199.02|LEG_SEN_02
GPT5.2,result/GPT5.2/exp3/cv_scores_Legal_exp3_run1.json,exp3_mask_cv_only_implicit,Legal,LEG_SEN_02,Legal_Senior,Legal,Senior,Oceania,3,13-1041.00,Compliance Officers,35,55,25,40,45,25,225.0,37.5,weak match,GPT5.2|Legal|13-1041.00|LEG_SEN_02
